#{"t_start": 1746485341.8634398, "env_id": "None"}
r,l,t
18058.060585,2021,11142.217365
15381.466319,1892,11154.207154
11532.765092,1332,11178.943457
17045.966435,1805,11209.417584
12724.801658,1265,11235.04729
4566.917185,706,11240.151055
4569.265239,592,11244.269307
472.031863,155,11245.841659
11621.359105,1280,11272.256709
8.731496,1,11272.64786
6606.510672,1095,11279.709594
3878.957288,526,11300.929192
12694.77272,1550,11310.948107
15903.813897,1712,11339.47145
16891.715478,1988,11368.733207
13617.750046,1266,11393.899928
14262.782514,1525,11420.522804
16773.710603,1852,11448.668937
8.994893,1,11449.011095
86.174225,66,11449.698253
16644.850407,1971,11478.518104
16645.217776,1963,11491.461577
3526.913716,1008,11515.082916
13413.261363,1408,11542.833509
12478.052398,1621,11553.840091
16559.065331,1833,11584.187777
17403.452927,2407,11632.56609
18781.30192,1863,11644.054198
274.684536,110,11644.98263
6.522554,1,11645.305157
5.632411,1,11645.602226
146.640408,110,11663.735374
18450.721559,1702,11673.613729
815.315908,687,11694.930466
10595.074367,1799,11723.907469
14043.741569,1399,11732.538123
12348.785266,1397,11757.43947
11294.361245,1171,11781.500813
5751.211183,753,11786.393511
17705.436358,1881,11815.640112
277.350502,90,11816.50782
2538.595903,523,11820.656709
8.156448,1,11820.989888
6781.721394,839,11843.414013
7827.760468,892,11849.445306
8135.288006,1058,11856.670169
7612.942388,847,11879.587494
11347.152256,1283,11905.271678
20003.263079,2285,11936.622943
13861.629915,1969,11965.987476
5595.28595,750,11970.576813
11714.277668,1314,11995.972724
250.155055,128,11997.079919
-968.140291,478,12000.320501
15606.686654,1839,12028.005222
11408.076034,1124,12035.783779
10856.54469,1652,12062.851346
8034.231675,962,12085.432075
18241.685133,1922,12114.600282
18228.393139,2433,12146.815155
5905.987275,874,12152.153665
15685.952359,1584,12181.784286
5.438722,1,12182.081912
9766.070497,1938,12213.023156
13831.655801,1380,12238.465394
7.994656,1,12238.793179
395.197853,194,12240.506422
11537.270599,1340,12248.864236
11961.490121,1168,12272.634454
11379.208139,1093,12279.883848
18992.082183,2159,12310.093918
8.316579,1,12310.402346
501.404995,138,12328.572885
16471.360064,1571,12338.904475
7.33473,1,12339.246741
2755.826563,382,12341.723119
4181.140643,508,12361.650718
4792.530265,726,12366.943955
-7.833245,46,12367.581152
659.741048,168,12368.883986
13370.15043,1403,12396.217966
18514.386633,1839,12425.193167
13896.968592,1240,12432.896724
4314.779927,554,12454.179914
20780.92466,2063,12485.84879
19883.077598,2423,12518.83494
12074.703405,1519,12547.050001
16365.635509,1514,12556.748813
12327.761675,1317,12581.870873
4424.194701,552,12585.570474
12750.777794,1382,12611.669246
10372.293875,1014,12618.627224
5.596773,1,12618.992903
17232.419029,2108,12648.587446
15159.19049,1398,12674.993423
5247.819647,755,12679.693228
4330.126093,679,12700.970843
5359.500847,570,12704.86803
11068.468913,1353,12731.561335
6.420674,1,12731.900525
12112.854391,1404,12741.090484
14864.595649,1434,12767.095643
8799.206808,973,12789.728909
0.033105,66,12790.605837
16602.073129,1533,12800.624031
6812.900365,707,12822.593629
13609.945166,1426,12832.028783
21879.933099,2326,12881.554264
14351.682594,1559,12890.62729
18039.471739,1752,12919.015139
16599.438591,1813,12948.152684
12002.791276,1481,12974.510756
16818.322088,1705,13001.736984
16793.163349,1697,13013.170088
19324.967863,1974,13043.058729
592.537339,135,13062.322924
21188.959568,1942,13074.292073
18607.356,1861,13102.313507
12883.504785,1344,13131.166948
11670.963929,1278,13158.296698
7.502781,1,13158.631871
16977.274673,1853,13190.268703
7956.147715,924,13195.997756
16517.173076,1703,13224.779692
8187.944554,918,13231.061691
7584.261468,929,13253.714303
298.809346,135,13254.751378
137.081702,89,13255.568107
17587.428646,1699,13283.194762
8.080701,1,13283.536173
14660.018495,1606,13293.515968
20893.687934,2050,13322.745616
23337.514662,2356,13372.075729
296.350569,91,13372.937048
20948.75508,2224,13403.812612
69.130463,155,13405.123766
6.455436,1,13405.469225
19551.062874,2337,13436.421363
22997.450645,1908,13465.445247
19320.275053,1778,13494.336773
18842.01437,2016,13523.760905
9208.006772,972,13529.774594
20134.872382,1948,13559.467958
9125.00071,1190,13584.572784
21406.481561,2131,13615.259681
8.294327,1,13615.594276
19123.943126,1880,13645.462266
19054.325633,1990,13674.726046
24603.335725,2668,13709.039177
13618.532751,1282,13734.125461
16430.356049,1652,13743.586692
18752.447411,2161,13775.618989
11834.113149,1128,13799.965673
15663.910736,1424,13827.152833
7937.581056,865,13833.104253
23723.308394,2359,13865.472425
24604.332545,2604,13915.59737
5.862532,1,13915.945242
7626.748301,738,13920.780114
23214.828953,2258,13952.690246
10808.305514,1808,13981.746002
19925.502619,1963,14011.997495
18570.835522,1496,14038.700796
74.886992,70,14039.516075
6.369493,1,14039.858972
22777.674537,1978,14070.326215
24083.553523,1978,14099.994184
15411.960889,1518,14110.090385
17456.876053,1692,14137.855592
6.208961,1,14138.199382
25429.429194,2548,14172.794843
16637.118493,1677,14200.09778
23673.494229,2031,14229.148837
23723.385329,2037,14259.548911
27688.577576,2518,14292.477432
8.294187,1,14292.822096
22302.734028,2204,14323.710515
22096.760996,2189,14372.382452
18355.636476,1462,14381.503678
15721.757776,1442,14408.310685
11753.195848,1172,14433.396195
23591.772066,2235,14463.887191
27380.453527,2200,14496.42828
6380.143441,680,14500.436813
7.768092,1,14500.784794
27391.795396,2576,14534.033158
17782.030969,1423,14560.626583
19917.441148,1978,14592.030949
24073.173437,2099,14623.097212
8172.131099,774,14627.982203
6753.928406,945,14652.522036
21470.349895,2050,14683.179758
6.530046,1,14683.528475
7.700957,1,14683.870392
16934.135238,1563,14711.189693
19881.538621,1804,14722.646175
25137.229443,2437,14770.718972
6.943494,1,14771.054859
22166.156037,2852,14806.964074
22604.694751,2544,14839.317733
15006.209837,1588,14866.421271
28335.676163,2613,14901.586809
6.775527,1,14901.918512
7.576934,1,14902.226086
24070.468027,2663,14954.050025
23281.226888,2096,14985.622861
8.462295,1,14985.960198
8.086182,1,14986.267047
347.81663,105,14987.165193
22071.642779,1748,15015.014283
6.786696,1,15015.346376
-40.875979,31,15015.832969
19878.330116,1720,15026.805982
22888.754266,2329,15074.744666
3399.531755,493,15078.028618
14750.374144,1224,15085.907979
22847.249282,2407,15136.481638
17315.121654,1478,15145.501672
27099.993919,3497,15200.634966
22719.82393,1782,15228.451221
27313.129046,2443,15261.706932
33573.512961,3348,15318.029325
26397.980315,2337,15351.343099
4656.576341,553,15355.291869
25855.11618,2337,15387.395137
28028.832343,2846,15439.794428
22034.978272,1884,15468.275568
11704.922182,1007,15474.493203
10867.478073,1030,15498.377425
7.172839,1,15498.719346
24870.407194,2090,15529.031733
33556.964084,3147,15566.283252
30172.145112,2669,15598.726783
33733.690921,2932,15650.386353
23065.113438,1991,15680.78227
7.481045,1,15681.172326
14771.722359,1268,15689.60127
6.532479,1,15689.9269
14727.975667,1337,15715.757212
31220.857259,3321,15772.081088
352.087535,114,15773.046212
37026.934841,3275,15810.262895
7.85422,1,15810.624363
6.479034,1,15810.961193
26512.283168,2491,15859.713012
32269.614071,2761,15894.517098
30915.56615,3510,15946.66185
34821.360959,3234,15980.89685
23769.759774,2015,16010.349281
29975.22093,2924,16060.926225
19570.689779,2065,16091.299651
23842.548011,1824,16119.705689
29866.544288,2458,16150.928817
6.978158,1,16151.266018
23486.726239,2048,16180.241916
31924.662833,2746,16213.622154
238.691516,112,16214.654972
21356.688981,1653,16242.121996
18748.108095,1753,16269.173436
-77.888724,217,16270.753045
28722.207951,2310,16301.550937
205.360416,106,16302.514701
19358.621335,1508,16328.536151
6.401717,1,16328.883179
318.089072,147,16329.98322
32609.571474,2679,16362.991067
33346.580105,3126,16416.3194
34588.465131,4625,16477.438677
10886.623021,948,16483.277158
34103.302723,3206,16534.614476
24680.960492,1987,16564.408092
37277.023669,2880,16598.006223
6.901151,1,16598.388682
32825.306403,3812,16654.711373
206.224506,105,16655.607672
35260.474594,3007,16705.606018
7.400159,1,16705.931097
7.954076,1,16706.236999
26970.93392,2223,16736.458687
6.397172,1,16736.786323
37256.693699,3711,16791.314171
37542.371613,2875,16824.854576
26700.835065,1990,16854.60501
28099.390836,2247,16885.075747
18816.876081,1462,16910.52721
27938.52797,2175,16940.530372
41.530447,72,16941.223934
40645.250436,3697,17000.489082
28672.078673,2350,17031.696849
30626.996446,2679,17063.842961
14647.181403,1332,17090.686055
987.311186,173,17091.92585
27591.395424,2029,17120.879485
184.916214,96,17121.746435
7735.744094,864,17127.346808
-35.748299,40,17127.905912
25233.083595,2032,17157.038967
39851.931078,2955,17208.34931
5.444778,1,17208.672152
36231.327664,2962,17244.722526
42609.466063,3664,17301.397871
6.998457,1,17301.769481
41286.160266,4425,17364.507911
33293.491986,3102,17417.594369
14745.211063,1264,17424.943841
28284.366135,2074,17455.254338
33099.537893,2973,17506.220979
39103.61865,3503,17561.044996
6856.037496,706,17565.055911
33943.301819,2607,17597.352963
43036.144195,3283,17652.980699
42387.134602,3499,17706.60093
44236.337731,3750,17746.320859
6051.460436,597,17766.54616
6.039264,1,17766.875674
46639.598653,3831,17822.317305
117.469854,94,17823.222185
32024.857971,3112,17860.096802
6.277291,1,17860.413516
41893.468637,3392,17914.40839
16468.782119,1369,17922.531444
28882.474555,2183,17954.612601
44204.289248,3277,18008.341785
102.231715,108,18009.284477
41032.340195,3053,18060.70285
15987.031587,1290,18069.157145
44315.478452,3413,18124.318345
18082.335611,1536,18149.841334
41040.586286,3513,18188.20297
41954.435153,3393,18243.330348
542.372079,135,18244.488436
44791.239225,3600,18301.310837
2598.700589,383,18303.86739
407.873082,154,18305.470451
620.067746,166,18306.853843
3997.888982,602,18310.548011
44796.477587,3809,18368.282329
37963.251813,2997,18419.429777
9783.222057,1061,18426.20351
47507.14755,3580,18481.611204
7.760448,1,18481.938353
15545.595695,1299,18506.425895
38424.419418,3274,18543.620425
14602.111041,1096,18568.528656
21133.504397,2140,18598.608458
32978.340418,2609,18631.229083
200.881482,79,18632.018339
14833.846914,1523,18657.917955
6.78088,1,18658.240787
55471.926343,4552,18719.767745
61.802946,61,18720.427503
29925.764466,2367,18751.010671
