#{"t_start": 1746485341.8707557, "env_id": "None"}
r,l,t
13250.90814,1560,11029.786109
7373.755235,944,11052.579022
15690.459823,1818,11063.520658
19474.592419,2163,11093.825793
9183.066939,1002,11118.270019
345.497436,231,11119.874411
9816.45653,1092,11143.362363
7268.516255,792,11148.094211
3911.050997,677,11152.47665
16639.877276,1679,11179.758305
10452.232083,1074,11204.081959
836.229456,155,11205.262671
7.271106,1,11205.58455
101.646487,111,11206.912635
17582.142589,1793,11236.318159
10027.39747,1155,11244.658474
5660.965942,642,11267.24739
10735.507929,1180,11275.082096
7434.040114,836,11298.136014
5236.464231,733,11303.247137
3307.265423,530,11306.833657
14642.074732,1353,11332.526329
6252.416735,779,11337.368442
14849.895389,1624,11364.524402
14118.140545,1849,11393.287808
620.403682,216,11395.357185
16731.305221,1668,11422.555259
12737.805525,1509,11448.180943
6057.232315,708,11454.059411
16871.823618,1962,11482.534721
7.002954,1,11482.861838
21164.911062,2392,11515.560714
9399.091682,944,11521.442548
15117.206728,1531,11550.042186
8.809188,1,11550.363083
8871.01857,1522,11578.590774
14863.165607,1541,11605.209341
7.849115,1,11605.542628
13160.401426,1410,11613.591702
14428.337334,1580,11640.289618
6056.031427,778,11663.312975
18319.577687,2370,11694.390291
12860.596929,1516,11704.523192
6.229068,1,11704.843851
15394.788194,1551,11731.090331
13675.704441,1710,11758.541843
12490.954641,2042,11788.322721
7.933793,1,11788.659127
6.881457,1,11788.97365
19392.64461,1877,11817.799608
16531.876562,2430,11851.849605
14632.795972,1403,11878.372637
13834.737401,1414,11904.494094
7.747861,1,11904.82974
16792.007227,2039,11934.823754
14239.328929,1566,11944.681806
11934.856322,1996,11974.741955
15598.795717,1990,12004.645329
16374.750324,1612,12030.947779
5148.790626,631,12034.94982
14417.013466,1444,12060.610525
11580.854203,1622,12087.759753
11673.374718,1490,12113.900003
18107.165566,1996,12143.803318
19070.565337,2330,12178.166053
13514.646321,1561,12188.070736
19917.47946,2465,12239.570706
6118.383633,950,12245.617313
17216.523438,1967,12274.674435
0.852687,48,12275.266686
10797.631893,1250,12299.746203
16882.508182,1708,12327.837189
17161.709465,1546,12337.856756
8056.964978,924,12360.86639
17264.935138,1936,12392.633478
98.850027,66,12393.432404
16004.507174,1688,12421.258432
35.644678,56,12421.960536
6970.73295,1009,12428.057668
10706.675975,1014,12452.130049
11832.395317,1098,12458.853194
17277.660584,1764,12489.161541
13578.762944,1343,12515.220196
15115.905006,1400,12524.373062
5.66312,1,12524.714892
294.32361,103,12525.617891
16761.291821,1829,12554.910785
18165.697903,2033,12584.68516
14670.574007,2308,12616.805772
57.13169,52,12617.474986
15281.15335,1729,12645.144696
18884.334057,2613,12679.037575
13631.200865,1863,12708.802246
10343.053376,1080,12734.035723
18935.822955,1755,12761.969552
19924.990333,2251,12793.194988
809.989319,196,12794.884951
5.7637,1,12795.214648
7.081988,1,12795.535993
8784.918936,1043,12801.738479
13842.643178,1468,12828.470731
8664.772915,850,12851.904372
19312.168082,1781,12863.073139
23307.535223,2275,12910.765104
287.21955,116,12911.816119
16294.42916,1506,12921.195777
12279.993938,1187,12945.511731
840.743045,178,12946.872206
6.549871,1,12947.2022
17208.822889,1608,12974.964639
25417.200507,2338,13006.208018
6042.395662,748,13010.837188
21595.387268,2188,13042.243931
10911.065031,1043,13067.29198
12599.26741,1469,13093.641415
15871.998961,1555,13103.024538
5829.464823,751,13127.496706
16883.268697,1542,13155.921101
16039.598277,1653,13168.1796
21569.289175,2625,13221.626102
8503.911025,1235,13229.629988
23314.018496,2420,13262.476013
22664.734889,2044,13291.956596
7.904547,1,13292.28051
18702.275727,1835,13320.413149
14441.466759,1328,13346.158654
653.416402,181,13347.52948
15247.33213,1480,13374.615545
16884.330325,1834,13402.215007
18735.601135,2330,13434.065978
19872.323216,1759,13462.009333
11141.931831,1090,13469.485066
7526.551361,781,13490.801805
9933.724981,985,13497.793823
20606.601387,1892,13526.401627
13275.206326,1596,13554.02973
9589.995623,1148,13561.285354
16966.061019,1447,13587.743626
16948.201463,1714,13616.39618
8.557936,47,13617.206927
18492.166708,2132,13647.91601
25436.014426,2524,13680.793636
12738.70916,1172,13705.314186
17291.026476,1617,13715.35621
20705.027909,2171,13763.693126
6.908663,1,13764.030039
19966.890062,1647,13773.972988
21529.650323,2392,13823.92458
768.053145,147,13825.340002
7148.838438,833,13831.165425
1127.840427,305,13833.617975
60.637621,53,13834.275816
14853.939283,1451,13859.9118
324.140172,101,13860.850953
21973.167357,2011,13891.151335
24203.161094,2339,13922.891567
7.788367,1,13923.225606
23071.407422,2677,13957.410672
24851.119467,2263,13988.996805
6.259294,1,13989.328878
25394.603894,2535,14041.16748
8622.491178,966,14048.007481
19609.421042,1952,14077.460474
19644.174702,1797,14105.895918
24606.993513,2227,14137.13694
21212.825582,2722,14173.721258
16201.853161,1625,14200.751982
21994.221575,1984,14229.525487
5.288811,1,14229.861743
23788.349745,2076,14260.190728
20348.654783,1799,14288.041401
20595.792425,1981,14318.058654
24150.986556,2509,14351.881277
26148.742588,2251,14383.071206
16173.833559,1579,14410.502856
16397.57598,1491,14437.596513
25668.93377,3056,14473.326957
24678.786073,2045,14504.849315
21246.006834,1861,14533.332278
21157.854351,1769,14562.63264
23620.863826,1938,14593.751528
7.018989,1,14594.093602
15792.935931,1679,14621.695936
12202.010284,1197,14629.722536
277.27277,90,14648.134681
21097.075196,1829,14660.422872
25478.980454,2310,14710.088962
5.565954,1,14710.431386
17104.068334,1559,14719.926911
8.201049,1,14720.257947
512.000404,314,14722.257731
24330.370056,1856,14750.096437
25568.39339,2235,14780.82042
18238.765748,2132,14829.61851
6.556028,1,14829.936253
28922.607491,3094,14865.460168
8838.333556,890,14871.579801
140.887108,509,14892.66299
6.848453,1,14892.996891
13459.254366,1141,14900.213787
17270.925899,1511,14927.473721
16716.486172,1537,14955.367783
311.90535,96,14956.439307
5.838618,1,14956.835979
6.869342,1,14957.191453
9978.410753,993,14963.293912
21549.444824,2163,14994.735711
327.506372,104,14995.626765
23309.262523,2024,15025.738852
24327.184757,2129,15055.513857
19930.476163,1793,15084.088005
18415.184891,1495,15111.172308
23205.256431,2294,15143.353864
21967.73257,1686,15170.842835
3985.104871,577,15174.316967
10712.300029,1006,15197.140649
29727.719919,2658,15230.872888
18.319726,59,15231.594011
25838.049771,2091,15262.113652
13054.089975,1334,15288.255767
20746.045781,2218,15320.28563
27124.720732,2402,15353.422571
33506.626065,2604,15387.039089
22690.436329,1998,15417.36664
24716.425078,2280,15448.770843
22627.972297,2053,15478.203596
19207.989116,1663,15506.32502
535.315604,129,15507.385402
23318.708969,1904,15536.239297
36827.311991,3091,15589.68963
27232.116697,2341,15620.329459
33037.171082,2800,15654.636691
-18.186861,42,15655.263981
8.422189,1,15655.597861
29648.226541,2348,15687.321898
7.50508,1,15687.659106
7.298856,1,15687.969872
16061.500017,1421,15714.470942
31426.145205,2610,15747.948596
24181.832808,1978,15778.901957
19136.871955,1716,15806.569458
3399.270501,491,15809.639839
32075.839588,2568,15860.174166
411.355207,145,15861.396077
27243.787179,2207,15892.188539
21917.904488,1971,15920.36989
24510.20484,1837,15945.790212
31327.633787,3896,16001.131999
27597.990897,2102,16031.13483
28935.59566,2255,16060.204013
7.573176,1,16060.558081
35399.438716,2850,16097.166022
34179.500532,2653,16129.565965
19174.142721,1713,16156.398947
20960.302937,1609,16182.820673
10.162967,50,16183.4038
21946.38137,1709,16210.157282
22928.14597,1954,16239.716908
34109.014823,3312,16276.648338
11688.305804,1307,16300.997693
11671.417208,1027,16324.50929
39580.720448,3303,16361.814948
30017.286412,2434,16395.341605
20722.351905,1663,16420.902165
678.246812,286,16422.712888
39179.052912,3144,16474.675802
39194.437068,3466,16528.184765
19921.651897,1686,16538.8642
303.771177,100,16539.757277
29477.913375,2439,16588.037957
19650.22763,1680,16597.542427
29198.197532,2258,16628.258924
36792.814198,3489,16680.583986
36911.266379,3157,16734.688125
35869.459429,2868,16768.002511
27680.871708,2539,16800.195451
29808.181579,2696,16850.150451
32995.656046,2973,16884.649697
31696.212524,2744,16917.944486
190.29998,94,16935.660432
8257.339614,981,16942.123333
625.625628,129,16943.157251
220.480974,88,16943.997538
11989.48272,1205,16968.332925
33019.512115,2877,17005.011817
22.78727,68,17005.770109
39946.189593,5001,17086.894067
6.001558,1,17087.21569
27201.544754,2219,17116.957415
6.607331,1,17117.312939
32362.952748,2400,17149.922446
37320.010978,3144,17186.019313
32636.056668,2682,17236.538892
7.659693,1,17236.864558
6.309959,1,17237.168946
7.134127,1,17237.453622
42715.855303,3470,17274.932274
9434.899731,903,17297.261583
33856.86988,2758,17333.655953
36429.420334,2787,17385.46053
35777.700259,5001,17449.398944
767.922395,146,17450.555648
34717.640646,2816,17483.965524
42535.60169,3560,17538.065042
7.063345,1,17538.40964
5.730193,1,17538.73279
38419.123902,3366,17592.366424
34425.096701,2583,17627.373941
34215.021452,2650,17660.012098
40060.77747,3401,17713.142069
16514.392426,1377,17738.239029
33744.883692,2721,17771.509732
43014.10997,3433,17825.275591
6.005505,1,17825.731941
6.547984,1,17826.076505
6667.581947,643,17830.400057
39743.408713,3418,17884.585757
673.944643,306,17886.516449
38058.167684,3504,17943.476397
37666.293726,3201,17979.345284
7.961739,1,17979.67353
5.973255,1,17979.974406
43634.742255,3260,18032.014855
36520.805467,2995,18067.967216
17107.863461,1350,18094.272502
18197.061896,1440,18119.58817
46208.259374,4106,18178.198969
27138.642923,2398,18209.369064
39275.541695,3028,18245.857011
4629.024804,948,18269.99694
33542.223466,2990,18304.955337
42771.933489,3496,18361.65994
44633.189681,3393,18398.216061
44146.704376,3588,18453.844419
6.606044,1,18454.180095
32909.116045,2724,18504.170115
17990.920525,1396,18512.795313
-31.872453,36,18513.311725
45646.225854,3413,18569.923734
37816.987227,3121,18605.241622
51050.542117,4217,18664.942391
34937.401268,2886,18716.041789
3.976981,69,18716.780154
44254.536798,3863,18774.348167
