#{"t_start": 1746485342.0149567, "env_id": "None"}
r,l,t
6.619453,1,10393.938351
17247.094998,2509,10443.622344
8887.794017,1057,10450.142423
7633.443453,932,10456.524307
10375.763668,1169,10481.080997
13333.222337,1463,10506.967933
14738.848207,2062,10537.307955
9865.409305,1402,10546.548001
17475.618155,1885,10576.361917
13296.005925,1528,10604.055096
14417.784383,1514,10633.489746
15422.425052,1762,10662.41057
12629.306854,1709,10690.853274
550.745325,227,10692.22196
6134.175823,850,10697.598081
6716.302698,1593,10725.113406
593.572379,122,10725.984744
268.756688,96,10726.70045
16882.263324,2244,10758.76814
337.505264,112,10759.580997
18629.941211,2122,10789.261751
7578.17164,957,10810.379532
14396.219441,2138,10841.090682
5.913084,1,10841.274615
-28.355177,36,10841.636464
16243.352414,2151,10872.483305
4034.351027,518,10876.271146
12828.942613,1476,10903.756003
13264.425563,2685,10938.440322
6915.654972,964,10962.324878
14398.202533,1398,10971.222504
12315.490771,1174,10995.555481
146.609004,76,10996.159817
19947.582278,2565,11030.075544
7806.560149,1299,11054.815447
14468.135599,1764,11083.170011
18196.266496,1963,11111.851369
8188.716227,880,11117.928548
14597.131495,1634,11145.187637
6260.5055,875,11150.614609
18004.104483,2021,11180.275444
376.456301,238,11181.995464
16545.271903,2055,11212.990827
16396.769743,1653,11242.359636
12639.882064,1508,11270.718075
5269.402874,646,11275.52896
13350.678328,1638,11304.082477
10870.096138,1192,11328.785735
11350.720358,1482,11338.327551
14020.389229,1953,11367.261887
449.21631,128,11368.169205
7672.150444,888,11390.78884
7724.788859,1114,11398.698657
10827.631642,1564,11425.052493
10776.864874,1184,11449.54681
8.51234,1,11449.912768
9.101802,1,11450.105413
14362.052506,1794,11460.429087
13564.248323,1397,11486.27429
-74.631049,175,11487.513589
7.854195,1,11487.704066
9675.690975,1229,11512.567222
11177.896165,1167,11520.258897
12293.934186,1553,11548.968061
16234.718679,1815,11579.829744
6.127544,1,11580.039189
10350.475823,1190,11603.887097
12437.088746,1701,11614.375749
7.403402,1,11614.571942
10638.576794,1319,11639.118934
15096.908105,1790,11668.557499
11036.345383,1197,11692.208094
6.896724,1,11692.401406
2236.568689,467,11695.721235
71.904164,70,11696.288902
7288.530125,1025,11702.31424
15927.020551,1843,11731.387265
16328.269819,1912,11759.8778
17367.122684,1649,11787.064651
7934.006575,945,11793.342284
1534.869296,289,11812.349826
10920.931703,1366,11822.374328
8760.336212,1127,11846.646484
17428.358997,2817,11882.522213
16001.262224,1506,11909.709513
18204.424494,1870,11939.020991
13196.470398,1514,11964.852738
11477.733179,1233,11972.736877
17946.985699,2087,12003.579911
12219.207709,1965,12032.445978
14291.639422,1891,12060.995922
-41.764629,70,12061.581497
17436.518707,2134,12091.803374
135.522554,69,12092.379789
9704.363204,1048,12115.953316
16591.279975,1587,12125.670352
23479.701465,2274,12176.381792
7989.8696,908,12182.557129
5197.399412,669,12186.614214
11463.695631,1207,12213.223593
21647.758792,2410,12245.114832
8.48113,1,12245.300087
15696.285761,1689,12272.911276
19564.989108,1936,12302.305343
8.747914,1,12302.49406
22295.372722,2618,12335.624177
6.28247,1,12335.819004
15297.277854,1833,12365.258333
7.820457,1,12365.451552
7.549669,1,12365.622009
8666.848864,822,12371.702993
5.968214,1,12371.892456
7.466378,1,12372.062648
11495.004062,1574,12400.160435
129.457888,303,12402.218806
12998.43543,1653,12429.505613
18438.079306,2583,12463.356839
11519.948981,1106,12489.624953
12170.288406,1127,12496.291226
6141.472108,745,12519.126292
17867.772021,1656,12548.118664
7.68051,1,12548.311642
20937.884074,2461,12579.88825
4558.108935,927,12586.583564
6.963222,1,12586.782825
14259.047417,1902,12615.608251
19294.732895,1937,12645.366013
15230.143837,1700,12673.303205
8.893613,1,12673.501747
16996.816391,1596,12700.36687
-41.871549,50,12701.236704
6911.735336,718,12705.962673
15604.708927,1431,12733.383393
679.979097,214,12735.070759
17680.96196,1661,12762.520555
18666.391714,1753,12790.164703
23367.314025,2392,12823.525012
17419.809389,1599,12851.760096
15591.068768,1561,12861.416362
18725.389815,1703,12888.647332
22973.730409,2741,12940.171527
13124.072959,2653,12975.185471
14363.191486,1545,13000.691887
981.223534,163,13002.120445
23785.79616,2563,13035.61039
2833.982046,722,13039.987832
7.556171,1,13040.169169
8.076217,1,13040.32697
22507.306643,2246,13072.817497
22486.375245,2117,13103.387313
758.711326,251,13123.826289
20823.318625,2086,13156.547523
18905.786133,1978,13189.39815
11819.507125,1395,13198.307981
17243.177679,1475,13225.872329
6103.611062,655,13230.138384
19280.421925,1728,13258.43893
19622.570995,2346,13289.869291
19947.983296,2133,13319.879273
8602.863814,975,13343.355166
24.600398,53,13343.831767
218.184792,79,13344.456488
10237.391367,1038,13351.154219
117.082299,67,13351.739519
15522.964331,1568,13379.201714
22804.812699,2202,13409.764223
19705.727819,2259,13440.869929
13897.6453,1258,13465.813011
15886.585251,1456,13491.845121
21140.109038,2120,13522.171797
24237.362648,2823,13557.536315
11737.449999,1198,13582.438445
6247.238579,805,13588.029077
11250.315692,1201,13612.54324
19705.444377,1649,13624.027722
21196.358772,2365,13672.813167
20883.331912,2874,13708.30164
23255.063002,3219,13763.021328
8909.22635,870,13768.859975
23752.37085,2506,13801.945339
15467.026468,1457,13829.253499
6.545932,1,13829.43992
13787.800174,1740,13857.903158
21389.56549,2081,13888.800157
16568.121756,1552,13914.592385
15909.007979,1403,13924.948602
-33.034671,34,13925.344796
23867.781918,1979,13954.740981
24348.14807,2693,13989.727103
25322.622928,2688,14042.654819
-19.183524,38,14043.115302
20814.201353,2028,14073.052121
23102.784762,2317,14104.694688
24924.754045,2188,14135.737735
11595.495108,961,14142.604192
244.196827,110,14161.727233
11788.235263,1131,14168.573865
8431.087372,835,14174.671206
7.718123,1,14174.85756
20606.150113,1797,14202.91993
18695.105536,1796,14230.719578
5.240131,1,14230.910968
9629.476512,976,14253.595915
6.086252,1,14253.790908
27740.313853,2497,14286.080818
25341.799509,2053,14316.453617
20922.332344,2083,14347.334761
5513.279216,600,14351.206935
7.194646,1,14351.408802
15619.454803,1529,14378.021395
14383.995447,1210,14403.332253
19626.480637,1881,14432.555717
6.233909,1,14432.753082
26866.015017,2167,14462.706127
18388.819349,1668,14473.834355
28009.965653,2445,14525.085875
24934.659689,2714,14559.23789
18439.98348,1735,14589.228282
12953.859923,1247,14597.637153
9534.63502,3114,14653.690638
624.623604,148,14654.792015
10111.145651,973,14660.683358
27704.063259,2252,14709.34383
7.348044,1,14709.533484
24642.108345,2040,14739.545347
15167.594066,1642,14749.301538
19697.465892,1936,14778.210086
25842.119472,2315,14811.245204
23431.780291,1975,14840.272719
17757.844483,1557,14867.241815
6.372491,1,14867.420447
119.675873,135,14868.293278
20040.162225,1603,14896.358279
11262.525474,1280,14922.33753
21268.906801,1994,14952.869268
17773.916603,1463,14963.630609
25858.167452,2765,15016.562135
27871.558149,2141,15046.778332
24930.944019,2237,15077.283162
6882.291523,877,15082.726449
31436.084128,2720,15135.534576
23553.045646,1992,15164.645104
2362.707076,456,15167.631947
26055.66343,2785,15201.676344
23439.02192,1774,15229.571014
23203.456967,2178,15260.696624
13396.361332,1140,15286.01867
24837.801287,2370,15318.504623
5.560752,1,15318.691078
32421.894903,2939,15356.060073
22271.313849,1848,15384.140676
525.803789,132,15385.137362
11083.398672,1174,15410.155916
6.169113,1,15410.355161
7.596952,1,15410.520865
218.844041,91,15411.207271
30803.633792,2699,15445.250996
26489.337181,2780,15479.243401
17408.13681,1492,15505.887642
27193.715815,2143,15537.014553
20288.525316,1791,15565.378358
26294.366648,2173,15594.916098
6.727384,1,15595.112496
29119.552639,2442,15626.607951
11952.273616,1162,15651.096798
20436.656847,1658,15678.885649
34067.237755,2739,15714.777996
27122.160269,2730,15748.949934
6129.946526,662,15771.46467
16473.264863,1452,15780.710876
127.105781,71,15781.255944
32066.174123,3350,15835.947488
17927.576972,1868,15865.57181
7.777269,1,15865.780945
36317.924284,3989,15923.144333
14980.869316,1330,15945.132017
178.557848,205,15947.238739
355.881818,219,15948.742966
11384.674477,1082,15955.309505
31362.710263,2592,16002.068349
33031.352114,2864,16036.056349
29295.24742,2104,16065.362495
11706.033607,1055,16089.586391
1998.227107,303,16091.740221
66.603823,132,16092.785251
25579.272859,2004,16121.818296
4071.668056,487,16124.753577
21502.707158,1898,16153.008388
33755.288638,3551,16207.688437
29590.981899,2231,16238.748237
23738.391833,1975,16267.24275
15269.140275,1280,16275.080247
28380.162511,2039,16305.049325
28172.335154,2281,16335.928756
7.536283,1,16336.126972
33228.825522,3223,16391.027248
11163.901411,1021,16397.289804
26861.799279,2342,16443.321832
5.970651,1,16443.516387
33663.509443,3127,16479.345338
33935.585895,3025,16529.769252
12317.020293,1186,16537.207628
30279.636345,2295,16568.512237
36867.633156,3467,16622.729725
27519.974476,2101,16651.748392
27950.80951,2150,16678.908196
70.383859,65,16679.486008
14837.061247,1362,16706.552183
34231.170437,3381,16743.813366
35122.707152,2896,16793.627217
35946.434207,3091,16828.287645
28970.430606,2405,16877.767507
34542.952943,3628,16915.612304
28313.815279,2141,16947.402546
31653.420538,2445,16997.455182
38771.550288,2948,17032.765939
34380.399793,2642,17064.664991
39896.777923,3807,17123.556793
6.251741,1,17123.741221
39991.893745,3358,17178.04015
376.862869,100,17179.182692
36372.037512,3141,17214.570858
32931.134953,3039,17268.217733
34489.344386,2925,17303.814776
14433.823138,1424,17331.103082
31345.964311,2442,17362.319783
337.501874,102,17363.063406
30865.525991,2578,17396.359435
40491.847113,3696,17453.279967
39512.230387,4069,17510.912148
25183.071795,1975,17539.829608
20205.90726,1794,17567.129892
41011.304539,3146,17621.823601
37232.692532,3329,17658.532997
43385.395334,4209,17716.916193
21769.639582,1677,17743.76461
22903.36218,1895,17772.320213
44655.086744,3962,17829.828416
44557.074708,4435,17890.409081
35153.854622,2576,17923.142304
38528.169462,2699,17974.727003
6.840573,1,17974.941582
41940.640324,3418,18012.898948
8.212609,1,18013.108289
5834.578965,596,18032.315821
42025.390399,3624,18072.190279
22121.977705,1696,18100.073886
44395.591154,4032,18157.252265
6.801085,1,18157.466546
43423.122061,5001,18238.993428
37641.236153,2984,18276.183193
43621.438347,3505,18333.05371
17352.434317,1417,18358.491058
40490.987389,2874,18392.722878
37127.261963,2621,18424.855448
19444.837178,1483,18450.847777
19628.586591,1482,18477.121987
44954.387561,4901,18540.812959
46881.377351,3544,18597.570916
47171.125075,3746,18654.264941
46093.232486,3412,18692.382149
43402.892826,3348,18745.790253
-39.922168,56,18746.308694
25126.505096,2058,18776.405817
